t,x,y,z,roll,pitch,yaw,desired_x,desired_y
0.0,-0.2924915117731287,-0.0654414580804253,0.2450444794670588,-0.19255237069561,0.0107962147290772,1.5885815820536566,-0.0716,-0.0852
0.028892599999380764,-0.2924915250164636,-0.0654414584177964,0.2450444759417321,-0.1925525875712378,0.0107962066471479,1.588581583817012,-0.0716,-0.0852
0.059504400000151225,-0.2924915381951505,-0.0654414578362238,0.2450444723196799,-0.1925527991175692,0.0107962387911215,1.5885815800830194,-0.0716,-0.0852
0.09142649999921604,-0.2866043613675489,-0.0652863737510831,0.2456322477831046,-0.1942664063943499,0.0125039958664479,1.5911072754739095,-0.0716,-0.0852
0.12129099999947357,-0.2789600043935039,-0.0651275338643154,0.246367238049298,-0.1959492083034824,0.0106524196770439,1.5776761901407326,-0.0716,-0.0852
0.15228000000024622,-0.2715360461982687,-0.0651129669068565,0.2470608924298349,-0.2178187526938931,0.0066476927744638,1.5627271708925137,-0.0716,-0.0852
0.2023349999999482,-0.2635156953711163,-0.0652407306632245,0.2477718948164618,-0.2055381101683893,0.0017766673314858,1.5452608751907262,-0.0716,-0.0852
0.23033240000040722,-0.2556800631119057,-0.0655171230100193,0.2483822804259004,-0.1998734687839178,-0.0001606655914298,1.561588687933496,-0.0716,-0.0852
0.2657608999998047,-0.2477689759715402,-0.0656362765681197,0.2489750909194983,-0.1967275420197115,-0.0047934844991927,1.542234016635144,-0.0716,-0.0852
0.2949516999997286,-0.2400359159156442,-0.0659097658058206,0.2495014107320662,-0.1929869512775648,-0.0062740335110871,1.55687636147285,-0.0716,-0.0852
0.32889760000034585,-0.2322132158537054,-0.0660279598773576,0.2500409647554638,-0.189956254789643,-0.0087973480940927,1.5356122111737187,-0.0716,-0.0852
0.35993439999947485,-0.2247467504610787,-0.066420312953389,0.2509017289727393,-0.1931999949516506,-0.0144837757851044,1.5496380190365384,-0.0716,-0.0852
0.40059970000038403,-0.2176065469483099,-0.0649750204547405,0.2458602199414626,-0.1533956837958485,0.1286236853850897,1.558873748054502,-0.0716,-0.0852
0.42109829999935755,-0.2180046308396352,-0.0656301495811667,0.2492977547164414,-0.1629147784766308,0.0658191641054228,1.5632945898685575,-0.0716,-0.0852
0.4518623000003572,-0.2145363676656338,-0.0657883061403201,0.2502499325640287,-0.1673748121239124,0.0582160214291949,1.5746320802239644,-0.0716,-0.0852
0.4823412999994616,-0.2072239829748078,-0.0659139729988143,0.2515794643602408,-0.1756455115607406,0.044712375967333,1.5645098796813195,-0.0716,-0.0852
0.533465099999376,-0.1997395208040221,-0.066167803776056,0.2527445259533973,-0.1834251228643556,0.0301488236955169,1.5486896809852542,-0.0716,-0.0852
0.5641543999990972,-0.1924816583606837,-0.0665436616517558,0.253654797484682,-0.2142053842715121,0.0174605258310634,1.5275709457980986,-0.0716,-0.0852
0.5955446999996639,-0.1842681810244778,-0.0671280589903533,0.2544776601289062,-0.1909850214663619,0.0065024536686935,1.502404218902593,-0.0716,-0.0852
