t,x,y,z,roll,pitch,yaw,desired_x,desired_y
3.039724799920805,-0.253169068857721,-0.0733594642236387,0.8734924664684156,7.696653640050734,-26.11628130660655,-0.36863188160703164,-0.0716,-0.0852
3.0879781999392435,-0.2549838041516034,-0.07381193932814888,0.8792219054174797,6.5632273222393955,-12.259134497041021,1.253424530609466,-0.0716,-0.0852
3.135896399966441,-0.2540595182484623,-0.07353831141774979,0.8764868526982809,9.575340293062393,-23.363190615433535,-0.15371086238487178,-0.0716,-0.0852
3.1854125999379903,-0.25515952443147816,-0.07383290130873092,0.8800468839418394,8.812816886007859,-17.485842911961647,0.6842632220826691,-0.0716,-0.0852
3.232599399983883,-0.25509814518840157,-0.07379602161388192,0.8794888560918341,5.3400468351255785,-10.305120561558205,1.3416546364042126,-0.0716,-0.0852
3.2824906000168994,-0.25042953893956627,-0.07248810627432327,0.8641282525090412,9.466437843374683,-32.31749312168798,-1.3415292087788877,-0.0716,-0.0852
3.329246599925682,-0.25421588776157505,-0.07357877943956997,0.876262799433108,2.9676282132393084,-6.800976606620906,1.3952456590796602,-0.0716,-0.0852
3.378328499966301,-0.2558356224326574,-0.07401482677300222,0.8821926432738313,6.940789071013595,-17.283124130542394,0.6079145123737293,-0.0716,-0.0852
3.4261352999601513,-0.2557139198234724,-0.07396489350722901,0.8818450019669417,7.467568153203203,-17.556845567220368,0.615407794390432,-0.0716,-0.0852
3.473713399958797,-0.2531520122584786,-0.07324709873274182,0.8734547992934064,7.115219615572646,-28.121102296793875,-0.5318056847860931,-0.0716,-0.0852
3.5211502999300137,-0.2556686061477573,-0.07398886919354898,0.8815522741972305,5.1344061313022635,-12.021630286302289,1.0578417490076037,-0.0716,-0.0852
3.5696988999843597,-0.2557114010062993,-0.07400667293420483,0.8818629714295497,6.24545118707109,-18.71508170598977,0.5049917397238134,-0.0716,-0.0852
3.620092299999669,-0.2550340540463624,-0.0737923070947608,0.8791457643787226,5.014186753909662,-9.086192163855426,1.3947687419110484,-0.0716,-0.0852
3.670336499926634,-0.25559718828439615,-0.07396058946670883,0.8811006617227283,4.8230982886450455,-11.536970707928804,1.0988721962906096,-0.0716,-0.0852
