t,x,y,z,roll,pitch,yaw,desired_x,desired_y
0.0,-0.2809773253770138,-0.0655281307594448,0.0155247407789557,0.0651671377747728,-0.0026398452469968,1.5706219717743612,-0.0716,-0.0852
0.029052700000193,-0.2809771693759843,-0.065528131312299,0.01552474157192,0.06517714402213,-0.0026398794789376,1.5706219451699808,-0.0716,-0.0852
0.060380200000054174,-0.2809770155501538,-0.065528131846313,0.0155247423320141,0.0651870105960252,-0.0026399127496842,1.5706219188514312,-0.0716,-0.0852
0.10068490000003294,-0.2734465782789582,-0.065555030374454,0.0155712067873022,0.0696994286277881,-0.0044442430166631,1.551059296448102,-0.0716,-0.0852
0.14725959999987026,-0.2659304215887367,-0.0657295547295404,0.0156884618125228,0.0667468161144946,-0.0049202244345651,1.5637538171921057,-0.0716,-0.0852
0.18031109999992623,-0.2584927625887082,-0.0657698168319207,0.0158690628696855,0.0563920109666181,-0.0046297017112961,1.54336617895278,-0.0716,-0.0852
0.21223419999978432,-0.2507407122414519,-0.0659615501025811,0.0160738497242783,0.0538949090025494,-0.002065113178456,1.5581570173854795,-0.0716,-0.0852
0.24104149999993796,-0.2430923595233553,-0.0660025518479272,0.0162304443914015,0.0445059746239977,0.0004739312735924,1.5392108153437805,-0.0716,-0.0852
0.2733302999999978,-0.2354011560665339,-0.0662042874806464,0.0163458792116313,0.0275438863688575,0.0042348286489991,1.557423608961364,-0.0716,-0.0852
0.31254230000013195,-0.2276777379688701,-0.0662501135877746,0.0163441825235753,0.0142611195497039,0.0068236318823957,1.540089318904308,-0.0716,-0.0852
0.3452778999999273,-0.2199972044819628,-0.0664548527234676,0.0162571759214146,-0.0007494138097434,0.0087077068494009,1.5213731160738058,-0.0716,-0.0852
0.37691510000013295,-0.2123923676197299,-0.0668149909331615,0.0161165757049432,-0.0123753785168815,0.0099483632233973,1.5411550251080397,-0.0716,-0.0852
0.4067276999999194,-0.2047149740943573,-0.0670298993672283,0.0159085407705017,-0.0223026595073104,0.0102861478125699,1.5266118268376865,-0.0716,-0.0852
0.436723400000119,-0.1963633282045714,-0.0674283365430374,0.0156872202606605,0.0201878959851789,0.009255601324055,1.5120094132324198,-0.0716,-0.0852
0.4690589000001637,-0.1880732457818546,-0.0679722844421465,0.0155159141708509,0.0651019270393234,0.0070834321401372,1.4952831376907256,-0.0716,-0.0852
0.5001094999997813,-0.1798446626199469,-0.0686603607894553,0.0154337828545529,0.1101221403321575,0.0046991644664466,1.476296968419851,-0.0716,-0.0852
0.5310789000000113,-0.1727307754146446,-0.0693816614907112,0.015452104426041,0.0873974699429787,0.0028321874339406,1.489633159726043,-0.0716,-0.0852
0.56173089999993,-0.1656529631928632,-0.0699773467298851,0.0155521225639073,0.057612701513552,0.001308833727466,1.4717600626999268,-0.0716,-0.0852
0.592529900000045,-0.1586080165487614,-0.0706835895495833,0.0157110883243182,0.0215385491039215,0.0013906492722307,1.486902542373958,-0.0716,-0.0852
0.6182520000002114,-0.1516641977382607,-0.0712532806318515,0.0158864477371647,-0.0206032943620992,0.0008960631014085,1.4678557875733853,-0.0716,-0.0852
0.6715543999998772,-0.144557342720127,-0.0719682777668884,0.0160701485796787,-0.0630785063516108,0.0026944127903972,1.4840998981626248,-0.0716,-0.0852
0.7044575999998415,-0.1374009655215731,-0.0725497997110372,0.0161944992443219,-0.1048118644634981,0.0036228266755026,1.4643808438595387,-0.0716,-0.0852
0.7349193000000023,-0.1296075345515143,-0.0733440983961356,0.0162605324620743,-0.1096324241524255,0.0059005205043495,1.4429483697945582,-0.0716,-0.0852
0.7656058000002304,-0.1216095453829541,-0.0743266877046238,0.0162303172257831,-0.1015966194757537,0.0097651718507804,1.421207804179864,-0.0716,-0.0852
0.7965251000000535,-0.1134738007996713,-0.0754996334392846,0.0161061948010904,-0.0813568816005526,0.0149001132704303,1.400660982349619,-0.0716,-0.0852
0.8268452000002071,-0.1107617608987092,-0.0759915398139725,0.0160511362995796,0.0888762790959606,0.0151323995031382,1.40239088380656,0.1076,-0.0866
0.8578523000001042,-0.1009631014894416,-0.0776218590973755,0.0158755537896754,0.0649455551494808,0.0190458339279745,1.4442022149267018,0.1076,-0.0866
0.8849230000000716,-0.0929160001045818,-0.0786321545422178,0.0156671483309907,0.0930571417568876,0.0178284831387486,1.4388880768543997,0.1076,-0.0866
0.928519800000231,-0.0849347824610389,-0.0797732106827413,0.0155052325921248,0.1234005242395698,0.009886519692345,1.464599809070679,0.1076,-0.0866
0.9613462000002073,-0.0777311491962694,-0.0806478728679535,0.0154639801806204,0.1068976106900858,0.0003565002911325,1.451904204110766,0.1076,-0.0866
0.9922068000000763,-0.0706087427096744,-0.0816557130269653,0.0154378592561306,0.0879476347101885,-0.0093173202507973,1.46721645397919,0.1076,-0.0866
